search query,article date,article title,article summary
hurricane irene,2011-09-13T00:00:00Z,Fast-Track for Disaster Aid Is Blocked,Republicans blocked an effort Monday by Senate Democrats to quickly pass a $7 billion aid package for victims of recent natural disasters.
hurricane irene,2011-09-16T19:08:23Z,Driving the Saab 9-4X,"The editor of the Automobiles section reflects on his time behind the wheel of the Saab S.U.V., which is reviewed in this weekend's paper."
hurricane irene,2011-09-24T00:00:00Z,"Tropical Storm Is Long Gone, but an Evacuation Still Holds",Some residents of the Villa Charlotte Bronte in the Bronx who were exiled during Tropical Storm Irene are being told they cannot move back until they prove the building rests on solid ground.
hurricane irene,2011-09-02T00:00:00Z,Power Out to Hundreds of Thousands Around New York,"By Thursday evening, some 378,000 customers remained without electricity in New Jersey, Connecticut and Westchester County and on Long Island."
hurricane irene,2011-09-01T21:26:58Z,Aerial View of Beaches Shows More Danger Than Damage,"Tropical Storm Irene's toll in coastal areas of Brooklyn and Long Island was more a matter of weakening than of erasing, but without restoration, the coastline could be devastated by future storms."
hurricane irene,2011-09-02T15:28:33Z,"After Irene, a Recovering New England","Roads and attractions are being repaired, and New England businesses are imploring travelers to keep the region in their fall itineraries."
hurricane irene,2011-09-06T12:16:16Z,Coping With a Natural Disaster,Vince Morvillo of Sea Lake Yachts shares his tips for coping with an environmental disaster.
hurricane irene,2011-09-03T17:29:08+0000,The Week’s Business News in Pictures,"In news around the nation last week, airports reopened in the Northeast after Hurricane Irene, the head of the National Labor Relations Board stepped down in Washington and a solar power company in California filed for bankruptcy, solidifying Chin..."
hurricane irene,2011-09-03T00:00:00Z,Corrections,"An article on Friday about the new challenges facing Gov. Peter Shumlin of Vermont in the aftermath of Hurricane Irene described incorrectly the location of Vermont Yankee, a nuclear power plant that Mr. Shumlin wants shut down. It is in the south..."
hurricane irene,2011-09-05T00:00:00Z,Corrections,"FRONT PAGE     An article in some editions on Wednesday about the high financial costs that could arise from Hurricane Irene misspelled the given name of the Connecticut governor, who noted that the damage was massive in scope. He is Dannel P. Mal..."
hurricane irene,2011-09-02T15:28:33Z,"After Irene, a Recovering New England","Roads and attractions are being repaired, and New England businesses are imploring travelers to keep the region in their fall itineraries."
hurricane irene,2011-09-01T00:00:00Z,Corrections,An article on Monday about evacuations of infirm people as Hurricane Irene headed toward New York City misidentified the Queens neighborhood from which residents of Promenade Rehabilitation and Health Care Center were evacuated. It is Rockaway Par...
hurricane irene,2011-09-16T00:00:00Z,Senate Sends Disaster Aid Measure to House,"The Democratic-led Senate sent the House a measure to finance disaster aid by twice as much as the House wants to spend, laying the groundwork for another political showdown."
hurricane irene,2011-09-08T00:00:00Z,The Battery-Saving Tips a Family Learned From Irene,"With smartphones so important after the electricity failed, conserving battery power was vital during the storm."
hurricane irene,2011-09-17T17:34:56Z,Reads & Reactions,"Romney's strategy, Pennsylvania plans, special election tea leaves and hurricane-centered media criticism. Also, a special edition of Reads."
hurricane irene,2011-09-04T00:00:00Z,CORRECTION,"A report last Sunday about the wedding of Julia Kiechel and Harold Birnbaum included an outdated reference to the date and location. Because of Hurricane Irene, they were married on Aug. 26 at the Modern, a restaurant at the Museum of Modern Art, ..."
hurricane irene,2011-09-02T13:15:12Z,Ravenous | Thit Heo Kho,"In this new column, Monique Truong, author of ""The Book of Salt"" and ""Bitter in the Mouth,"" shares food stories and recipes from her kitchen table."
hurricane irene,2011-09-05T00:00:00Z,"On Flood Plain, Pondering Wisdom of Rebuilding Anew","Phoenicia, N.Y., a hamlet in the Catskill Mountains, has been hit by three so-called 100-year floods since 1996, leading politicians and others to raise uncomfortable questions."
hurricane irene,2011-09-02T13:15:12Z,Ravenous | Thit Heo Kho,"In this new column, Monique Truong, author of ""The Book of Salt"" and ""Bitter in the Mouth,"" shares food stories and recipes from her kitchen table."
hurricane irene,2011-09-02T14:10:47Z,Brooklyn No Longer Left Off Disaster List,Brooklyn had been the only New York City borough not to be approved for federal cleanup money -- until Friday.
hurricane irene,2011-09-01T16:43:20Z,"City to Release Documents in Police Shootings, Dropping Its Appeal","The material, involving 13 years of material related to roughly 850 shooting incidents, has been sought in court by the New York Civil Liberties Union. Also, Commissioner Kelly and Tropical Storm Irene."
hurricane irene,2011-09-10T00:00:00Z,Obama Asks for $5.1 Billion in Disaster Aid,"President Obama formally asked Congress on Friday for $5.1 billion to cover the federal cost of the response to recent natural disasters, including the tornadoes in the Midwest and Hurricane Irene."
hurricane irene,2011-09-02T00:00:00Z,Shoppers Shake Off August’s Woes for Back-to-School Buying,Some analysts said pent-up demand was the factor driving consumers to a variety of retail stores in August.
hurricane irene,2011-09-03T00:00:00Z,Where Storm Takes Food Off Tables,"Greenmarkets like Union Square’s are expected to suffer as a result of Tropical Storm Irene, which Gov. Andrew Cuomo said damaged 140,000 acres of New York farmland."
hurricane irene,2011-09-06T12:00:11Z,Drawing Dance: More From Mexico City,"The Brooklyn artist Kenneth E. Parris III is on tour with members of the Merce Cunningham Dance Company, documenting their two-year Legacy Tour."
hurricane irene,2011-09-06T12:00:11Z,Drawing Dance: More From Mexico City,"The Brooklyn artist Kenneth E. Parris III is on tour with members of the Merce Cunningham Dance Company, documenting their two-year Legacy Tour."
hurricane irene,2011-09-02T17:08:16Z,Cuomo Faults Utilities on Slow Return of Power on L.I.,"With 66,000 customers still lacking power as of Friday afternoon, the governor said that the Long Island Power Authority needed to put the screws to National Grid, which runs its electric system."
hurricane irene,2011-09-01T00:00:00Z,An Emergency Radio That Is Generous With Its Power,"Although it's a bit late for disaster preparedness gear, especially post-Irene, the Eton Axis ($70) may be a nice addition to your next hurricane party supply list.     The Axis is a combination radio, flashlight and charger. It has a built-in rec..."
hurricane irene,2011-09-30T00:00:00Z,New Claims From Jobless Are Lowest in 5 Months,"In addition, the nation&#8217;s economic growth was slightly stronger in the second quarter than previously estimated, according to government reports released on Thursday"
hurricane irene,2011-09-01T01:19:40+0000,"Days After the Storm, Many Are Still in the Dark",One of the most frustrating and stubborn aftereffects of Tropical Storm Irene has been the inability to restore electricity to wide swaths of the Northeast.
hurricane irene,2011-09-03T00:00:00Z,Cuomo Suggests Replacing Energy Company,"Gov. Andrew M. Cuomo, acknowledging widespread dissatisfaction with extended power failures on Long Island after Tropical Storm Irene, suggested on Friday that the Long Island Power Authority should consider replacing the energy company it pays to..."
hurricane irene,2011-09-16T00:00:00Z,Missouri: Flood Damage Dwarfs Repair Budget,"The Army Corps of Engineers estimates it will cost more than $2 billion to repair the damage to the nation’s levees, dams and riverbanks, dwarfing the $150 million it has to make such repairs."
hurricane irene,2011-09-02T13:28:23Z,A Shorter Charlie Parker Festival Is Rescheduled,Hurricane Irene forced the organizers to cancel the two-day event last weekend.
hurricane irene,2011-09-02T13:28:23Z,A Shorter Charlie Parker Festival Is Rescheduled,Hurricane Irene forced the organizers to cancel the two-day event last weekend.
hurricane irene,2011-09-13T00:00:00Z,"After Storm, Bloomberg Gains in Poll","Mayor Michael R. Bloomberg, buoyed by his handling of Tropical Storm Irene, is once again viewed favorably by a majority of New York City voters, according to a poll released Monday morning by Quinnipiac University.     By 54 percent to 35 percent..."
hurricane irene,2011-09-08T11:38:09Z,Yankees Playing Orioles Under Overcast Skies,"After two long, wet games against the Orioles in 18 hours in New York, rain greeted the two teams for their makeup game in Baltimore."
hurricane irene,2011-09-08T11:38:09Z,Yankees Playing Orioles Under Overcast Skies,"After two long, wet games against the Orioles in 18 hours in New York, the Yankees traveled to Baltimore for a makeup game."
hurricane irene,2011-09-12T08:31:21Z,Poll Finds Bloomberg Weathering the Storms,"In a poll released Monday morning, New Yorkers gave the mayor high marks for handling Tropical Storm Irene and do not seem to have been bothered by his handling of the arrest of a deputy mayor. Mr. Bloomberg's approval numbers are 15 points higher..."
hurricane irene,2011-09-05T00:00:00Z,Charlie Parker Festival Is Rescheduled,"Postponed last weekend because of inclement weather, the Charlie Parker Jazz Festival will be pared back to one day with a smaller lineup later this month, the City Parks Foundation said on Thursday.     Hurricane Irene forced organizers to cancel..."
hurricane irene,2011-09-02T13:36:24Z,StellaService Revises Airlines' Hurricane Grades,Some big airlines' response time to Twitter inquiries during Hurricane Irene were better than a survey initially reported.
hurricane irene,2011-09-25T00:00:00Z,The Jersey Shore,"To the Editor: Regarding ''Snookie Slept Here. So Did I'' (Sept. 11), as a native New Jerseyan and year-round resident of the Jersey Shore, I take exception to the article.  "
hurricane irene,2011-09-03T00:00:00Z,Rain From Gulf Storm Expected to Cause Flooding,"The slow-moving storm, which is not expected to become a hurricane, has gathered moisture from the Gulf of Mexico."
hurricane irene,2011-09-20T13:05:33Z,Stop-Gap Bill Tied Up Over Disaster Aid Feud,The House and Senate are headed for a showdown over a short-term bill to fund the government because of a disagreement over disaster relief funding.
hurricane irene,2011-09-14T15:23:38Z,Can Lightning Predict Hurricanes?,A company says that its networks of sensors for electrical activity can help agencies and utilities figure out in advance how severe a developing hurricane is likely to be.
hurricane irene,2011-09-14T15:23:38Z,Can Lightning Predict Hurricanes?,A company says that its networks of sensors for electrical activity can help agencies and utilities figure out in advance how severe a developing hurricane is likely to be.
hurricane irene,2011-09-03T00:00:00Z,Insurance In a Storm,"Hurricane Irene has many people thinking about flood insurance. Loretta Worters, vice president of the Insurance Information Institute, answered inquiries about flood protection policies.     Q.Does homeowners' insurance typically cover damage fro..."
hurricane irene,2011-09-02T00:00:00Z,A Birders' Bonanza Arrives on Southerly Gales,"While many residents in the New York region grabbed shovels, chain saws  and dehumidifiers in the wake of Tropical Storm Irene, another breed of New Yorker reflexively - and joyfully - reached for binoculars.     They are the serious birders, men ..."
hurricane irene,2011-09-19T18:10:20Z,From the Fire Hose: Fukushima Examined; Extreme Weather Probed,Scientists try to improve understanding of how a warming climate is affecting extreme weather.
hurricane irene,2011-09-01T06:00:55Z,"Buyer Beware, as Damaged Cars from Tropical Storm Irene May Soon Arrive on Dealer Lots",Damaged cars and trucks from cities and towns affected by the storm are likely to make their way to auto auctions across the country in coming weeks and months.
hurricane irene,2011-09-02T23:19:07Z,Christie Says 'Get Back on the Beach' His Way,"Gov. Chris Christie of New Jersey wants visitors back on the state's beaches for Labor Day weekend, and he isn't shy about saying so."
hurricane irene,2011-09-02T23:19:07Z,Christie Says 'Get Back on the Beach' His Way,"Gov. Chris Christie of New Jersey wants visitors back on the state's beaches for Labor Day weekend, and he isn't shy about saying so."
hurricane irene,2011-09-21T00:00:00Z,Dispute on Disaster Aid Threatens Bill to Avert Government Shutdown,1:59 p.m. | Updated  The House and Senate are headed for a showdown over a short-term bill to fund the government because of a disagreement over disaster relief funding.      While a plan to fund the government through November was expected to att...
hurricane irene,2011-09-17T18:00:23Z,Sunday: Don't!,Josh Knapp issues many a warning in today's puzzle.
hurricane irene,2011-09-17T18:00:23Z,Sunday: Don't!,Josh Knapp issues many a warning in today's puzzle.
hurricane irene,2011-09-02T00:00:00Z,Reverie in Yellow,"It is almost impossible to resist the seduction of the passenger window in a taxi, the chance to gaze privately at the city sliding past."
hurricane irene,2011-09-08T21:21:41+0000,Empty Seats and Defeat for Yanks,Baltimore won in extra innings for the second day in a row when Robert Andino hit a run-scoring single off Scott Proctor in the bottom of the 10th.
hurricane irene,2011-09-15T00:00:00Z,On The Runway,"Marc Jacobs, citing production delays caused by Hurricane Irene, decided a couple of weeks ago to move his main collection show from its usual perch on Monday night to Thursday, at the end of Fashion Week. He instead showed his diffusion line, Mar..."
hurricane irene,2011-09-12T23:35:16Z,Marc Jacobs: Secondary Line in Prime Time,"Marc Jacobs moved his main collection from Monday to Thursday, and instead showed Marc by Marc Jacobs in the Monday night slot."
hurricane irene,2011-09-12T23:35:16Z,Marc Jacobs: Secondary Line in Prime Time,"Marc Jacobs moved his main collection from Monday to Thursday, and instead showed Marc by Marc Jacobs in the Monday night slot."
hurricane irene,2011-09-12T16:45:13Z,Back to School | Tatiana von Furstenberg's 'Tanner Hall',"A director talks about her coming-of-age boarding school drama, which stars Brie Larson, Amy Ferguson and Rooney Mara."
hurricane irene,2011-09-12T16:45:13Z,Back to School | Tatiana von Furstenberg's 'Tanner Hall',"A director talks about her coming-of-age boarding school drama, which stars Brie Larson, Amy Ferguson and Rooney Mara."
hurricane irene,2011-09-22T00:00:00Z,Art Deco Objects,"Guy Oliver, a London interior designer, shopped for pieces in the enduring 1920s style."
hurricane irene,2011-09-13T15:12:08Z,Senate Tries Again on Disaster Aid,A proposal would provide $5.1 billion more for the Federal Emergency Management Agency.
hurricane irene,2011-09-28T10:49:00Z,What We're Reading,A collection of links by the reporters and editors of the Dining section.
hurricane irene,2011-09-28T10:49:00Z,What We're Reading,A collection of links by the reporters and editors of the Dining section.
hurricane irene,2011-09-04T00:00:00Z,Changing With the News,"The CNN correspondent goes over her wardrobe choices for a busy week, Aug. 24 to 30."
hurricane irene,2011-09-05T00:00:00Z,Corrections: September 5,"Corrections appearing in print on September 5, 2011."
hurricane irene,2011-09-22T00:00:00Z,"U.S. Home Sales Rose in August, but Prices Fell","Existing-home sales rose more than expected to the fastest annual pace since March, as falling prices and low interest rates drew more buyers, a private report said."
hurricane irene,2011-09-21T00:00:00Z,Home Building Sags Again,"August housing starts fell 5 percent from July, the Commerce Department said, to a level that is less than half of what economists say is consistent with healthy housing markets."
hurricane irene,2011-09-02T14:40:54Z,Small Subtractions and Big Addition at Puck Building,"Something is missing atop the landmark Puck Building in Manhattan, but something bigger will come to the same spot."
hurricane irene,2011-09-11T00:00:00Z,How Flooding Hurts Home Values,"Tropical Storm Irene did more than damage basements, brokers say. It has also hurt buyers’ confidence."
hurricane irene,2011-09-16T20:55:00Z,LV Change Takes Jacobs by Surprise,Fashion house turnover is in the headlines as a designer readies his spring collection.
hurricane irene,2011-09-26T10:24:26Z,What We're Reading,A collection of links by the reporters and editors of the Dining section.
hurricane irene,2011-09-26T10:24:26Z,What We're Reading,A collection of links by the reporters and editors of the Dining section.
hurricane irene,2011-09-28T00:00:00Z,Dining Calendar,"A Taste of Africa, with food and performances; the annual Chile Pepper Fiesta, at the Brooklyn Botanic Garden; and other food events in the region."
hurricane irene,2011-09-10T00:00:00Z,Hooky-Playing Crowds and Strong Waves Energize Competition,"The waves may not have resembled those from the Banzai Pipeline, but they were big enough to energize the Quiksilver Pro New York."
hurricane irene,2011-09-14T00:00:00Z,Large Package of Disaster Aid Clears a Hurdle in the Senate,UPDATE 6:50 p.m.: The Senate on Tuesday cleared the way for consideration of a large aid package for communities and people affected by this summer's hurricanes and tornadoes by tucking $6.9 billion in new disaster aid into a Republican-sponsored ...
hurricane irene,2011-09-02T13:04:13Z,How to Know When the River is Rising,Looking for ways to cope with erratic weather patterns.
hurricane irene,2011-09-02T13:04:13Z,How to Know When the River is Rising,Looking for ways to cope with erratic weather patterns.
hurricane irene,2011-09-03T00:00:00Z,Corrections: September 3,"Corrections appearing in print on September 3, 2011."
hurricane irene,2011-09-04T00:00:00Z,Buyer Beware: Wet Cars Coming,"Thousands of people are still cleaning up from Tropical Storm Irene, but the residual impact may be felt by people who didn't see a drop of rain over the weekend.     Damaged cars and trucks from cities and towns affected by the storm are likely t..."
hurricane irene,2011-09-08T06:00:52Z,The Early Word: The Roll Out,A review of the day in Washington.
hurricane irene,2011-09-08T06:00:52Z,The Early Word: The Roll Out,A review of the day in Washington.
hurricane irene,2011-09-02T00:00:00Z,"Car Buyers Unfazed by Storms, Financial and Tropical, in August",General Motors said its sales in the United States rose 18 percent from August 2010; Ford sales increased 11 percent and Chrysler’s gained 31 percent.
hurricane irene,2011-09-14T00:00:00Z,"Amid the Deluge and the Drama, Dazzling Play","This never seemed like a normal tennis tournament, never felt like a normal Open. Instead, it marked the strangest tennis fortnight in recent memory."
hurricane irene,2011-09-06T10:30:49Z,What We're Reading,A collection of links by the reporters and editors of the Dining section.
hurricane irene,2011-09-04T00:00:00Z,The Package,"YESTERDAY, while riding the N train uptown, I started chatting with a young woman I knew to be a model. Of course she was: the elongated body, the strawberry-blond hair, the pale vague face.     You see them everywhere now, harbingers of Fashion W..."
hurricane irene,2011-09-05T00:00:00Z,Inside the Times,International     CABLES OFFER GLIMPSES  
hurricane irene,2011-09-01T00:00:00Z,Corrections: September 1,"Corrections appearing in print on September 1, 2011."
hurricane irene,2011-09-16T00:00:00Z,Good Time for Yanks’ Very Rare Day Off,"Thursday was the team’s last off day of the regular season, giving the players a day to recuperate before a three-game series in Toronto."
hurricane irene,2011-09-07T00:00:00Z,"Never Mind the Hour or the Rain, Yankees Defeat Orioles","With only one open date left in the season, the Yankees started Tuesday’s game after a four-hour delay."
hurricane irene,2011-09-06T10:30:49Z,What We're Reading,A collection of links by the reporters and editors of the Dining section.
hurricane irene,2011-09-10T00:00:00Z,Third City in Three Days Brings Break in Clouds,After bumpy flights and rainy weather the Yankees finally see the sun at the beginning of their West Coast trip.
hurricane irene,2011-09-06T06:43:51Z,The Week Ahead in Congress: Returning From Recess to a Full Plate,There are times when it seems to Americans that Congress is doing nothing of substance. This fall is not going to be one of those times.
hurricane irene,2011-09-06T06:43:51Z,The Week Ahead in Congress: Returning From Recess to a Full Plate,There are times when it seems to Americans that Congress is doing nothing of substance. This fall is not going to be one of those times.
hurricane irene,2011-09-04T00:00:00Z,New York’s Big Break: Surfing Sees Opportunity,"Set to take place during a nearly two-week window, the Association of Surfing Professionals competition is a major coming-out for the burgeoning New York surf scene."
hurricane irene,2011-09-04T00:00:00Z,Corrections: September 4,"Corrections appearing in print on September 4, 2011."
hurricane irene,2011-09-02T13:55:04Z,The Package,"Yesterday morning I had called or emailed a number of designers: Narciso Rodriguez, Prabal Guring, Joseph Altuzarra. Hurricane Irene certainly caused disruptions."
hurricane irene,2011-09-01T13:57:45Z,"Perseverance, Perseverance, Perseverance","Cycling through North Dakota, the author has had beautiful rides each day -- but also come across obstacles."
hurricane irene,2011-09-02T13:55:04Z,The Package,"Yesterday morning I had called or emailed a number of designers: Narciso Rodriguez, Prabal Guring, Joseph Altuzarra. Hurricane Irene certainly caused disruptions."
hurricane irene,2011-09-01T13:57:45Z,"Perseverance, Perseverance, Perseverance","Cycling through North Dakota, the author has had beautiful rides each day -- but also come across obstacles."
hurricane irene,2011-09-11T00:00:00Z,Snooki Slept Here. So Did I.,"There’s the reality TV version of “Jersey Shore” and then there’s life without the quotation marks — quiet beaches, breezy porches and yes, beer and bikinis."
hurricane irene,2011-09-12T00:00:00Z,Yankee Souvenir Scrutiny,"Baseball memorabilia does not pass a child’s inspection, two sisters express exasperation, and a seemingly homeless man asks for a little extra."
hurricane irene,2011-09-10T00:00:00Z,"After Cat Vanishes at Kennedy Airport, an Anxious Audience Urges More Action","Karen Pascoe left for Kennedy International Airport two weeks ago ready to make a fresh start. After 22 years in New York City, she was moving to San Jose, Calif., to take a job at a software design company. Naturally, her two cats, Jack and Barry..."
hurricane irene,2011-09-09T07:00:32Z,"After Cat Vanishes at J.F.K., an Anxious Audience Urges More Action","In the two weeks since Jack, a 5-year-old cat, disappeared at the airport, pet lovers have seized upon the story, sending prayers and putting pressure on the airline via Facebook."
hurricane irene,2011-09-09T07:00:32Z,"After Cat Vanishes at J.F.K., an Anxious Audience Urges More Action","In the two weeks since Jack, a 5-year-old cat, disappeared at the airport, pet lovers have seized upon the story, sending prayers and putting pressure on the airline via Facebook."
hurricane irene,2011-09-04T00:00:00Z,It’s Time to Learn to Think Like Steve Jobs,"As Steve Jobs steps down as chief executive at Apple, it’s an appropriate time to think about other visionaries who knew about believing that anything is possible."
hurricane irene,2011-09-02T19:39:23+0000,The Little Bullies Are the Worst,"Answers to readers’ questions about onboard-birthday planning, making nice with the neighbors and other issues."
hurricane irene,2011-09-01T02:26:53+0000,"‘Thank You, America!’","Libya, for the time being, has become a shining example of successful humanitarian intervention. Well played, President Obama."
hurricane irene,2011-09-29T00:00:00Z,"For Winter’s Storms, a Stay Bag","Assembling an emergency kit, for essentials like heat and light, before snowstorms arrive and the power fails."
hurricane irene,2011-09-23T15:30:15Z,His Fans Campaign for a Tombstone for the Original King of Mambo,Arsenio Rodríguez is buried in an unmarked grave in a Westchester County cemetery.
hurricane irene,2011-09-23T15:30:15Z,His Fans Campaign for a Tombstone for the Original King of Mambo,Arsenio Rodriguez is buried in an unmarked grave in a Westchester County cemetery.
hurricane irene,2011-09-14T00:00:00Z,The Runway Dialogue: Artificial vs. Natural,The impact of technology on fashion is a key element in the spring-summer 2012 shows.
hurricane irene,2011-09-06T05:00:51Z,'Where Is the Front Page in Cyberspace?',"What matters now? Fred Ritchin and a group of imagery experts are seeking the answer to that question with a ""reverse"" exhibition -- one that fills blank walls -- at the Aperture Gallery in New York."
hurricane irene,2011-09-06T05:00:51Z,'Where Is the Front Page in Cyberspace?',"What matters now? Fred Ritchin and a group of imagery experts are seeking the answer to that question with a ""reverse"" exhibition -- one that fills blank walls -- at the Aperture Gallery in New York."
hurricane irene,2011-09-04T12:30:38Z,"At Open, a New Look for the Bookstore",A place for titles of the printed kind.
hurricane irene,2011-09-04T12:30:38Z,"At Open, a New Look for the Bookstore",A place for titles of the printed kind.
hurricane irene,2011-09-29T00:00:00Z,Inside the Times,International     SOUTH KOREANS REWARDED  
hurricane irene,2011-09-01T00:00:00Z,"A Bungalow Frozen in Time, Till the Storm Washed It Away","On Saturday, there were eight wood-frame, century-old bungalows perched above Jamaica Bay on the eastern edge of Broad Channel, the small island community squeezed between the Rockaways and the Howard Beach section of Queens.     By Sunday morning..."
hurricane irene,2011-09-23T17:29:32+0000,Shutdown Closer as Senate Blocks Spending Bill,"The Senate rejected a stopgap spending bill, less than twelve hours after the House’s Republican leaders had forced it through on their second try."
hurricane irene,2011-09-08T00:00:00Z,"When it Comes to Fixing the Roof, Look Before You Leap","Assessing the health of your roof requires a discerning eye, but it pays enormous dividends."
hurricane irene,2011-09-16T00:00:00Z,House Republicans Push Stopgap Spending Bill,Leaders said Congress could not finish work on any of the 12 regular appropriations bills before the new fiscal year starts on Oct. 1.
hurricane irene,2011-09-13T00:00:00Z,Hacking in Netherlands Points to Weak Spot in Web Security,The attack on the Dutch government's preferred provider of security certificates exposed the fragility of the global system of digital authentication that underpins the Internet.
hurricane irene,2011-09-08T00:00:00Z,"After a Late Win, a Long and Sloppy Loss","Hours after their 5-3 win over the Orioles that ended early Wednesday morning, the Yankees lost a game that took 4 hours and 23 minutes."
hurricane irene,2011-09-03T00:00:00Z,"Doing Unto Others, Off and on the Tennis Court",Some people make tennis a religion. A few bring religion to tennis.
hurricane irene,2011-09-01T00:00:00Z,"Turning to More Provocative Shows, a Cable Channel Woos Back Some Viewers","USA’s executives objected to suggestions that the channel is a factory for dramas and instead said that they were looking to produce more aspirational, stylish shows."
hurricane irene,2011-09-26T02:33:40+0000,Flood Victims Getting Fed Up With Congress,"Flood victims in northeastern Pennsylvania, already traumatized by the loss of their homes, were further disheartened by word that the federal disaster relief fund was running short of money."
hurricane irene,2011-09-15T07:00:08Z,Fishonomics: How We Did This Summer,"I have always thought that if you started off with a socially worthy project, did undue diligence, worked ridiculously hard, hired wisely, found a niche and cashed in some luck chips, the financial issues would take care of themselves. It is a naï..."
hurricane irene,2011-09-15T07:00:08Z,Fishonomics: How We Did This Summer,"After the high season in the Hamptons, a restaurateur divulges hard numbers."
hurricane irene,2011-09-14T11:58:17Z,"Watch Out for Lethal Branches. Bats, Too.","Living off the grid in Maine, the author escapes rabies, a serious eye injury and carbon monoxide poisoning. Phew. But a storm damages the family's kayak."
hurricane irene,2011-09-14T11:58:17Z,"Watch Out for Lethal Branches. Bats, Too. ","Living off the grid in Maine, the author escapes rabies, a serious eye injury and carbon monoxide poisoning. Phew. But a storm damages the family's kayak."
hurricane irene,2011-09-13T00:00:00Z,Geoscientists Get to Work as Quake Memories Fade,The magnitude 5.8 quake that struck central Virginia on Aug. 23 offers a chance to learn more about the seismology of the East Coast.
hurricane irene,2011-09-08T00:00:00Z,Speed Bumps on a Hardcourt,"The hardcourts at the U.S. Open are playing a bit slower this year, and that has not gone unnoticed."
hurricane irene,2011-09-09T00:00:00Z,Picking Your Slice of New York,Where to bring Vermonters for memorable eating; which tasting menus to try; and more.
hurricane irene,2011-09-06T07:00:02Z,This Week in Small Business: A Lot of Paper Clips,Plus: Have you tried limiting the choices you offer your customers?
hurricane irene,2011-09-06T07:00:02Z,This Week in Small Business: A Lot of Paper Clips,Plus: Have you tried limiting the choices you offer your customers?
hurricane irene,2011-09-02T12:23:57Z,Is the New York Times Biased Against Religion?,"My column urging journalists to be less squeamish about questioning candidates on their religious beliefs drew a heated response - some pro, more con, many stimulated by conservative pundits, a few not suitable for a family newspaper. Among the re..."
hurricane irene,2011-09-02T12:23:57Z,Is the New York Times Biased Against Religion?,"My column urging journalists to be less squeamish about questioning candidates on their religious beliefs drew a heated response - some pro, more con, many stimulated by conservative pundits, a few not suitable for a family newspaper. Among the re..."
hurricane irene,2011-09-06T14:00:47Z,Parenting Reading for Back to School,"About C-sections, autism, oil pipelines, sperm donors, and back-to-school"
hurricane irene,2011-09-06T14:00:47Z,Parenting Reading for Back to School,"About C-sections, autism, oil pipelines, sperm donors, and back-to-school"
hurricane irene,2011-09-02T00:00:00Z,Spare Times for Sept. 2-8,A selected guide to events in the region over the Labor Day holiday weekend and beyond.
hurricane irene,2011-10-09T00:00:00Z,"After the Storm, Fall Foliage Deals","Leaf peepers in the Northeast will find that most storm-damaged roads have been repaired, and hotels are open and offering deals."
hurricane irene,2011-10-02T00:00:00Z,"In Irene’s Wake, High and Dry Enough?",The storm revealed an uncomfortable truth: Much of New York’s new development has been in areas most at risk of flooding.
hurricane irene,2011-10-17T10:08:38Z,What We're Reading,A collection of links from the reporters and editors of the Dining section.
hurricane irene,2011-10-30T00:00:00Z,"For Restaurant Chains, Some Far-Off Links","Several Florida-based chains have recently expanded their presence on Long Island, their brands often familiar to Long Islanders who spend time in Florida."
hurricane irene,2011-10-17T10:08:38Z,What We're Reading,A collection of links from the reporters and editors of the Dining section.
hurricane irene,2011-10-06T00:00:00Z,The Buzz,"A preview of the must-attend parties, talked-about openings and fashionable night spots for the week ahead."
hurricane irene,2011-10-22T00:00:00Z,Verizon Profit Jumps,"The nation’s second-largest telephone company said that its profit doubled during the last quarter, bolstered by an influx of customers attracted by its portfolio of iPhone and Android devices."
hurricane irene,2011-10-24T00:00:00Z,Booksellers Through the Ages,"Stories from around the New York City, including adventures in fabric stores and the subways."
hurricane irene,2011-10-03T19:08:44Z,Last Week in Food,A reading guide for the week that was.
hurricane irene,2011-10-28T00:00:00Z,"For Red Bulls and Galaxy, Two Steps to Success","The Red Bulls will play host to the high-profile Galaxy, who finished first in the regular season and whose roster includes David Beckham, the biggest name in the league."
hurricane irene,2011-10-31T00:00:00Z,Storm Leaves More Than 2 Million Without Power,At least 2.3 million people across the Northeast found themselves without electricity after an unusual autumn storm dumped record amounts of snow.
hurricane irene,2011-10-14T10:21:36Z,'X Factor' Watch: Most Memorable Performance by a Soda Pop,"On ""The X Factor"" we saw performances in four different, widely separated places -- Santa Barbara, the Hamptons, Malibu and France -- hosted by the four judges. And yet at each spot, the only drink apparently available was Pepsi."
hurricane irene,2011-10-14T10:21:36Z,'X Factor' Watch: Most Memorable Performance by a Soda Pop,"On ""The X Factor"" we saw performances in four different, widely separated places -- Santa Barbara, the Hamptons, Malibu and France -- hosted by the four judges. And yet at each spot, the only drink apparently available was Pepsi."
hurricane irene,2011-10-06T00:00:00Z,"Shockingly Orange, Invitingly Meandering, Immensely Imposing",Richard Serra is back in New York City making statements in vast swaths of steel.
hurricane irene,2011-10-30T00:00:00Z,"One Role, With 10,000 Variations","Catherine Russell, who has played the same role in an off-Broadway play for decades, says anyone in a repetitive job “can do things to make their work more interesting.”"
hurricane irene,2011-10-29T16:27:59+0000,Heavy Autumn Snowstorm Barrels Across Northeast,"High winds from a menacing northeaster knocked out power for 2.3 million customers, and the storm threatened to topple October snowfall records."
